City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,chandbali,20.78,86.77,90.97,69,31,13.53,IN,1590207707
289,pocoes,-14.53,-40.37,62.96,98,40,3.74,BR,1590207427
290,broken hill,-31.95,141.43,57.2,76,40,21.92,AU,1590207707
291,simao,22.79,100.97,89.73,35,21,3.44,CN,1590207707
292,bengkulu,-3.8,102.27,85.78,62,96,6.17,ID,1590207707
293,lucapa,-8.42,20.74,65.03,67,1,4.52,AO,1590207707
294,kushima,31.46,131.23,73.4,64,75,10.29,JP,1590207708
295,senneterre,48.38,-77.23,55.4,32,1,6.93,CA,1590207708
296,wittingen,52.73,10.74,59.0,100,100,4.7,DE,1590207708
297,srednekolymsk,67.45,153.68,39.09,66,99,7.07,RU,1590207708
298,tura,25.52,90.22,83.03,80,34,1.68,IN,1590207708
299,altay,47.87,88.12,66.6,39,0,4.81,CN,1590207708
300,piney green,34.72,-77.32,69.01,88,1,6.93,US,1590207708
301,huayucachi,-12.13,-75.23,47.61,74,46,2.68,PE,1590207708
302,alihe,50.57,123.72,65.55,31,38,7.78,CN,1590207708
303,guaimaro,21.05,-77.35,71.6,100,100,6.93,CU,1590207708
304,provideniya,64.38,-173.3,42.89,73,97,10.96,RU,1590207708
305,morros,-9.45,-46.3,72.03,82,7,3.83,BR,1590207425
306,sagua la grande,22.81,-80.08,71.6,100,75,3.36,CU,1590207708
307,yuli,9.7,10.27,78.78,67,97,4.7,NG,1590207709
308,seoul,37.57,126.98,77.0,50,75,5.82,KR,1590207575
309,bogdana,43.93,25.08,50.29,79,93,6.35,RO,1590207709
310,bedele,8.46,36.35,56.97,100,97,1.7,ET,1590207709
311,antofagasta,-23.65,-70.4,59.0,82,90,6.93,CL,1590207709
312,gimli,50.63,-96.99,66.0,68,72,11.16,CA,1590207709
313,cascas,-7.48,-78.82,68.02,64,76,1.34,PE,1590207709
314,rivers,50.03,-100.24,68.0,64,75,11.41,CA,1590207709
315,monte alegre,-2.01,-54.07,74.55,97,89,2.84,BR,1590207709
316,muzhi,65.37,64.67,53.74,68,70,11.43,RU,1590207709
317,aksu,41.12,80.26,77.63,18,0,0.89,CN,1590207709
318,batagay-alyta,67.8,130.41,48.31,45,100,5.37,RU,1590207709
319,kahului,20.89,-156.47,80.6,61,20,19.46,US,1590207603
320,champerico,14.3,-91.92,84.02,72,68,0.18,GT,1590207709
321,isangel,-19.55,169.27,77.0,61,81,4.7,VU,1590207709
322,thyolo,-16.07,35.14,52.68,100,36,0.74,MW,1590207710
323,agustin codazzi,10.03,-73.24,77.07,79,100,3.06,CO,1590207710
324,laurel,39.1,-76.85,66.99,93,90,3.96,US,1590207710
325,grand gaube,-20.01,57.66,75.99,67,1,8.99,MU,1590207710
326,tabas,33.6,56.92,80.6,12,0,6.93,IR,1590207710
327,kapra,17.48,78.56,96.8,25,20,5.82,IN,1590207710
328,weyburn,49.67,-103.85,61.0,44,3,8.01,CA,1590207710
329,bocaiuva,-17.11,-43.81,63.84,88,48,3.38,BR,1590207710
330,baghdad,33.34,44.4,86.0,23,0,19.46,IQ,1590207628
331,santa isabel do rio negro,-0.41,-65.02,74.89,98,99,1.79,BR,1590207710
332,adrar,20.5,-10.07,84.9,13,0,7.31,MR,1590207710
333,balkhash,46.84,74.98,78.8,22,27,8.95,KZ,1590207710
334,maua,-23.67,-46.46,72.0,56,97,6.93,BR,1590207710
335,codrington,-38.27,141.97,54.5,84,99,17.9,AU,1590207711
336,rafaela,-31.25,-61.49,46.0,67,92,7.0,AR,1590207441
337,jardim,-21.48,-56.14,54.63,84,100,13.53,BR,1590207711
338,ust-nera,64.57,143.2,45.91,55,88,2.98,RU,1590207711
339,pangkalanbuun,-2.68,111.62,93.87,46,40,2.89,ID,1590207711
340,barra do garcas,-15.89,-52.26,71.74,89,68,1.86,BR,1590207711
341,buchanan,5.88,-10.05,71.6,94,75,5.82,LR,1590207711
342,kirillov,59.86,38.38,37.94,77,54,7.81,RU,1590207711
343,guerrero negro,27.98,-114.06,61.54,84,18,17.31,MX,1590207711
344,rehoboth,-23.32,17.08,49.12,50,0,2.77,NA,1590207712
345,weiser,44.25,-116.97,53.6,46,1,18.34,US,1590207712
346,nome,64.5,-165.41,53.01,66,20,8.05,US,1590207712
347,mar del plata,-38.0,-57.56,55.0,87,0,3.36,AR,1590207712
348,kansanshi,-12.1,26.43,49.39,98,0,4.38,ZM,1590207712
349,praia da vitoria,38.73,-27.07,59.0,93,75,13.18,PT,1590207712
350,timbiqui,2.77,-77.67,76.32,93,86,3.47,CO,1590207712
351,ponta delgada,37.73,-25.67,62.6,88,75,3.36,PT,1590207518
352,san andres,12.58,-81.7,82.4,88,40,8.93,CO,1590207575
353,kloulklubed,7.04,134.26,87.8,70,75,8.05,PW,1590207712
354,richards bay,-28.78,32.04,61.86,89,0,5.53,ZA,1590207712
355,norrtalje,59.76,18.7,51.01,68,100,8.99,SE,1590207712
356,sterling,39.01,-77.43,66.2,88,90,3.76,US,1590207713
357,botou,38.07,116.57,77.68,40,74,13.82,CN,1590207713
358,nehe,48.48,124.83,70.23,29,87,8.66,CN,1590207713
359,padang,-0.95,100.35,87.21,58,81,5.23,ID,1590207415
360,berlevag,70.86,29.09,39.63,87,61,9.48,NO,1590207713
361,mutoko,-17.4,32.23,48.33,99,0,2.26,ZW,1590207713
362,monrovia,6.3,-10.8,71.6,94,75,5.82,LR,1590207713
363,kaitangata,-46.28,169.85,53.01,73,82,1.81,NZ,1590207713
364,de haan,51.27,3.04,55.4,71,100,14.99,BE,1590207713
365,severo-yeniseyskiy,60.37,93.04,75.81,21,0,5.97,RU,1590207713
366,makasar,-5.14,119.42,87.8,66,20,3.36,ID,1590207713
367,samarai,-10.62,150.67,81.81,83,99,9.57,PG,1590207714
368,pacific grove,36.62,-121.92,55.0,84,26,1.99,US,1590207714
369,yaan,7.38,8.57,74.7,93,84,4.61,NG,1590207714
370,patiya,22.29,91.98,92.19,55,19,7.92,BD,1590207714
371,san luis,-33.3,-66.34,39.43,66,0,9.35,AR,1590207714
372,kodinsk,58.69,99.18,81.88,24,12,2.93,RU,1590207714
373,cascais,38.7,-9.42,63.0,87,99,17.63,PT,1590207714
374,zyryanka,65.75,150.85,43.03,58,91,7.0,RU,1590207714
375,kurush,41.28,47.83,71.6,73,14,3.36,RU,1590207714
376,tocopilla,-22.09,-70.2,64.13,58,1,4.94,CL,1590207714
377,doha,25.29,51.53,89.6,40,0,5.82,QA,1590207610
378,concepcion,-36.83,-73.05,44.6,87,94,6.93,CL,1590207715
379,kopayhorod,48.86,27.8,44.01,82,65,9.33,UA,1590207715
380,kanchanaburi,14.63,99.1,91.53,50,81,3.76,TH,1590207715
381,arona,28.1,-16.68,71.6,56,96,16.11,ES,1590207715
382,oktyabrskoye,43.06,44.74,53.6,100,90,8.95,RU,1590207715
383,puqi,29.72,113.88,90.16,47,44,0.81,CN,1590207715
384,sala consilina,40.39,15.6,52.61,49,0,1.41,IT,1590207715
385,malinyi,-8.93,36.13,63.5,84,14,2.98,TZ,1590207715
386,aswan,24.09,32.91,88.77,19,0,9.17,EG,1590207715
387,koungou,-12.73,45.2,80.6,74,20,17.22,YT,1590207715
388,helong,42.54,129.0,54.95,82,100,2.06,CN,1590207715
389,martapura,-3.42,114.85,86.0,79,75,2.24,ID,1590207715
390,kruisfontein,-34.0,24.73,51.96,94,1,5.93,ZA,1590207716
391,puerto cabezas,14.04,-83.39,78.89,84,40,4.85,NI,1590207716
392,baikunthpur,23.25,82.55,100.4,8,0,7.94,IN,1590207719
393,chaibasa,22.57,85.82,98.44,31,57,8.43,IN,1590207719
394,changping,40.22,116.22,81.0,41,20,2.24,CN,1590207719
395,klaksvik,62.23,-6.59,50.0,87,100,11.41,FO,1590207719
396,nosy varika,-20.58,48.53,68.38,84,66,7.02,MG,1590207719
397,ossora,59.24,163.07,45.54,58,50,4.99,RU,1590207719
398,sabya,17.15,42.63,87.8,70,7,3.36,SA,1590207427
399,juneau,58.3,-134.42,55.4,62,75,8.05,US,1590207674
400,chazuta,-6.57,-76.14,74.3,83,64,0.45,PE,1590207719
401,enumclaw,47.2,-121.99,55.0,65,98,4.0,US,1590207719
402,mandalgovi,45.76,106.27,56.46,37,1,14.18,MN,1590207720
403,leningradskiy,69.38,178.42,30.79,96,99,4.23,RU,1590207720
404,jumla,29.27,82.18,71.98,33,1,5.5,NP,1590207720
405,qaqortoq,60.72,-46.03,51.8,29,100,21.92,GL,1590207720
406,bubaque,11.28,-15.83,78.04,80,25,14.56,GW,1590207720
407,cervo,43.67,-7.41,55.99,1,98,1.52,ES,1590207720
408,kyra,49.58,111.98,61.95,31,62,9.06,RU,1590207720
409,uyar,55.81,94.32,70.38,31,0,9.75,RU,1590207720
410,venado tuerto,-33.75,-61.97,41.0,83,29,8.01,AR,1590207720
411,talnakh,69.49,88.4,69.8,35,22,11.18,RU,1590207720
412,mwinilunga,-11.74,24.43,51.75,84,0,5.37,ZM,1590207721
413,taonan,45.33,122.78,57.63,80,99,13.18,CN,1590207721
414,maarianhamina,60.1,19.93,48.2,66,81,10.29,AX,1590207721
415,dongsheng,39.82,109.98,62.01,30,0,21.56,CN,1590207721
416,mahajanga,-15.72,46.32,75.2,60,20,8.05,MG,1590207721
417,ngunguru,-35.62,174.5,59.0,82,99,5.01,NZ,1590207721
418,fort-shevchenko,44.51,50.26,65.14,72,30,12.15,KZ,1590207721
419,damara,4.96,18.7,73.4,100,20,1.45,CF,1590207721
420,sorland,67.67,12.69,47.48,73,60,20.76,NO,1590207722
421,menzelinsk,55.73,53.1,46.4,70,0,4.47,RU,1590207523
422,peace river,56.25,-117.29,35.6,100,90,3.36,CA,1590207513
423,kiruna,67.86,20.23,42.8,52,12,11.41,SE,1590207722
424,moba,33.23,105.02,68.0,45,17,8.1,CN,1590207722
425,sinnamary,5.38,-52.95,78.87,86,100,11.39,GF,1590207722
426,cabra,37.47,-4.44,69.01,51,78,2.59,ES,1590207722
427,susaki,33.37,133.28,73.4,64,75,9.17,JP,1590207722
428,rognan,67.1,15.39,55.4,43,12,21.92,NO,1590207722
429,warragul,-38.17,145.93,55.0,87,92,3.98,AU,1590207722
430,mafeteng,-29.82,27.24,40.96,75,0,1.83,LS,1590207722
431,khorixas,-20.37,14.97,61.48,34,0,12.64,NA,1590207722
432,craig,40.52,-107.55,57.2,28,1,10.29,US,1590207428
433,the valley,18.22,-63.06,82.4,78,20,8.05,AI,1590207723
434,kropotkin,45.44,40.58,49.59,93,100,9.69,RU,1590207723
435,cayenne,4.93,-52.33,77.0,100,90,10.45,GF,1590207723
436,kidal,18.44,1.41,77.2,18,0,12.17,ML,1590207723
437,fonte boa,-2.5,-66.27,74.59,96,57,1.28,BR,1590207723
438,bahia de caraquez,-0.6,-80.42,73.4,88,90,11.41,EC,1590207540
439,palmer,42.16,-72.33,66.2,72,90,6.93,US,1590207723
440,harlingen,26.19,-97.7,82.99,88,90,10.29,US,1590207718
441,chipinge,-20.19,32.62,50.54,96,1,1.79,ZW,1590207724
442,mikhaylovka,50.06,43.24,51.01,94,100,1.01,RU,1590207724
443,beringovskiy,63.05,179.32,32.72,97,100,12.37,RU,1590207724
444,kendari,-3.94,122.5,88.23,60,21,3.44,ID,1590207724
445,muncar,-8.43,114.33,86.59,67,49,3.83,ID,1590207724
446,kihei,20.79,-156.47,80.6,61,20,19.46,US,1590207724
447,ourossogui,15.61,-13.32,96.8,30,16,6.93,SN,1590207724
448,san cristobal,7.77,-72.22,66.76,91,100,3.11,VE,1590207647
449,mount isa,-20.73,139.5,62.6,33,0,11.41,AU,1590207724
450,baruun-urt,46.68,113.28,54.64,63,99,19.35,MN,1590207724
451,boromo,11.75,-2.93,83.39,63,0,5.28,BF,1590207724
452,panzhihua,26.59,101.71,64.99,73,97,2.04,CN,1590207725
453,portland,45.52,-122.68,55.0,81,74,7.14,US,1590207725
454,bratslav,48.82,28.94,44.01,87,80,6.71,UA,1590207725
455,geilo,60.53,8.21,37.0,84,65,6.02,NO,1590207725
456,bilibino,68.05,166.44,32.16,90,100,2.68,RU,1590207725
457,bambous virieux,-20.34,57.76,75.99,64,20,14.99,MU,1590207725
458,comodoro rivadavia,-45.87,-67.5,59.0,40,100,12.75,AR,1590207635
459,te anau,-45.42,167.72,52.21,72,100,0.65,NZ,1590207725
460,miyako,39.64,141.95,57.18,89,100,9.78,JP,1590207725
461,miki,34.8,134.98,80.6,69,75,8.05,JP,1590207725
462,takaka,-40.85,172.8,55.99,84,100,3.0,NZ,1590207725
463,coahuayana,18.73,-103.68,73.74,83,2,1.86,MX,1590207725
464,roncesvalles,4.01,-75.6,53.44,89,86,2.42,CO,1590207725
465,road town,18.42,-64.62,82.0,86,98,8.01,VG,1590207726
466,mmathubudukwane,-24.6,26.43,46.4,81,0,2.24,BW,1590207726
467,mankera,31.39,71.44,100.04,17,0,15.26,PK,1590207726
468,saint-augustin,51.23,-58.65,31.19,86,31,17.13,CA,1590207726
469,nouadhibou,20.93,-17.03,66.2,88,75,18.34,MR,1590207726
470,komagane,35.73,137.94,73.99,53,75,6.93,JP,1590207726
471,pinahat,26.88,78.38,107.62,9,0,12.5,IN,1590207726
472,lazaro cardenas,17.96,-102.2,76.32,87,12,3.8,MX,1590207726
473,ketchikan,55.34,-131.65,51.8,81,90,16.11,US,1590207726
474,hamilton,39.18,-84.53,66.0,93,1,2.59,US,1590207726
475,tamandare,-8.76,-35.1,77.74,88,5,7.31,BR,1590207727
476,qinzhou,21.95,108.62,90.23,53,78,8.12,CN,1590207727
477,nanortalik,60.14,-45.24,40.12,73,84,5.61,GL,1590207727
478,hualmay,-11.1,-77.61,63.28,85,78,6.73,PE,1590207727
479,tres palos,18.18,-101.62,70.75,82,4,3.69,MX,1590207727
480,montepuez,-13.13,39.0,60.73,96,10,7.36,MZ,1590207727
481,upernavik,72.79,-56.15,27.97,97,11,9.44,GL,1590207727
482,sol-iletsk,51.16,54.99,63.48,79,71,11.54,RU,1590207727
483,naze,28.37,129.48,77.0,78,75,18.34,JP,1590207727
484,disna,55.57,28.2,39.6,84,18,6.71,BY,1590207728
485,pak chong,14.71,101.42,91.65,56,88,8.01,TH,1590207728
486,bam,29.11,58.36,85.73,13,0,6.42,IR,1590207728
487,namatanai,-3.67,152.43,86.54,68,42,6.53,PG,1590207728
488,san policarpo,12.18,125.51,86.94,68,96,11.97,PH,1590207728
489,palu,-0.89,119.87,92.66,51,59,3.87,ID,1590207728
490,lorengau,-2.02,147.27,85.03,73,97,2.37,PG,1590207728
491,conde,-7.26,-34.91,75.45,93,68,6.8,BR,1590207728
492,beloha,-25.17,45.05,66.09,86,32,6.98,MG,1590207728
493,horodyshche,49.28,31.45,43.97,81,91,9.93,UA,1590207728
494,newport,51.59,-3.0,55.0,88,0,5.01,GB,1590207447
495,dalian,38.91,121.6,59.0,93,90,13.42,CN,1590207728
496,ilulissat,69.22,-51.1,48.2,39,2,23.04,GL,1590207728
497,zhuhai,22.28,113.57,84.0,88,40,8.05,CN,1590207728
498,prieska,-29.66,22.75,53.62,42,0,3.6,ZA,1590207729
499,martil,35.62,-5.28,66.2,93,75,5.82,MA,1590207729
500,nizhniy chir,48.36,43.09,50.22,89,100,16.13,RU,1590207729
501,tromso,69.65,18.96,42.8,70,40,20.8,NO,1590207473
502,chiantla,15.35,-91.46,53.01,95,40,0.51,GT,1590207729
503,nemuro,43.32,145.57,55.4,66,75,10.29,JP,1590207729
504,takoradi,4.88,-1.76,78.49,84,72,5.86,GH,1590207729
505,santa rosalia,27.32,-112.28,73.85,40,1,7.38,MX,1590207729
506,port shepstone,-30.74,30.45,65.61,48,0,5.93,ZA,1590207729
507,san bartolome de tirajana,27.92,-15.57,68.0,72,31,27.51,ES,1590207730
508,broome,42.25,-75.83,62.6,93,90,4.7,US,1590207730
509,port macquarie,-31.43,152.92,68.0,58,1,1.99,AU,1590207474
510,kavaratti,10.57,72.64,87.8,70,20,6.93,IN,1590207449
511,denpasar,-8.65,115.22,86.0,70,20,3.36,ID,1590207433
512,urumqi,43.8,87.6,78.8,22,0,4.47,CN,1590207730
513,kazerun,29.62,51.65,87.67,13,0,3.22,IR,1590207730
514,husavik,66.04,-17.34,39.2,86,90,9.17,IS,1590207730
515,solnechnyy,50.72,136.63,58.57,46,31,3.74,RU,1590207730
516,mount gambier,-37.83,140.77,55.4,93,75,17.22,AU,1590207730
517,sept-iles,50.2,-66.38,37.99,40,20,5.82,CA,1590207730
518,akyab,20.15,92.9,86.29,74,98,5.06,MM,1590207730
519,lora del rio,37.66,-5.53,73.0,64,45,4.7,ES,1590207730
520,sal rei,16.18,-22.92,71.6,83,75,13.87,CV,1590207730
521,pinega,64.7,43.39,34.27,86,100,8.95,RU,1590207730
522,aquin,18.28,-73.4,79.12,84,98,4.03,HT,1590207730
523,zheleznodorozhnyy,55.75,38.0,42.01,86,90,4.47,RU,1590207730
524,goya,-29.14,-59.26,50.23,93,100,17.25,AR,1590207731
525,gloversville,43.05,-74.34,66.0,82,40,4.7,US,1590207731
526,longyearbyen,78.22,15.64,33.8,69,75,13.87,SJ,1590207731
527,port hardy,50.7,-127.42,50.0,76,20,6.93,CA,1590207507
528,yatou,37.15,122.38,68.43,75,89,17.56,CN,1590207731
529,ystad,55.43,13.82,48.2,100,90,11.41,SE,1590207731
530,buraydah,26.33,43.98,75.2,36,0,3.36,SA,1590207731
531,namibe,-15.2,12.15,75.09,58,0,2.75,AO,1590207731
532,buckeye,33.37,-112.58,84.99,14,1,13.87,US,1590207731
533,wellington,-41.29,174.78,55.99,87,98,12.75,NZ,1590207582
534,perth,-31.93,115.83,78.8,23,0,17.22,AU,1590207731
535,ancud,-41.87,-73.82,50.0,87,75,6.93,CL,1590207731
536,sokolka,53.41,23.5,41.0,80,4,6.71,PL,1590207732
537,krasnyy chikoy,50.36,108.75,64.49,37,0,5.08,RU,1590207732
538,obo,5.4,26.49,68.04,94,100,2.66,CF,1590207732
539,kharan,28.58,65.42,87.15,16,0,5.06,PK,1590207732
540,kadoma,34.73,135.58,86.0,51,75,9.17,JP,1590207732
541,antalaha,-14.9,50.28,73.89,88,65,10.42,MG,1590207732
542,caetite,-14.07,-42.48,65.32,93,62,10.67,BR,1590207732
543,kupang,-10.17,123.58,79.72,82,98,16.06,ID,1590207732
544,san jeronimo,-11.95,-75.28,45.32,73,86,2.73,PE,1590207732
545,yar-sale,66.83,70.83,59.74,59,52,17.0,RU,1590207732
546,acapulco,16.86,-99.89,78.22,78,0,5.3,MX,1590207733
547,fougamou,-1.22,10.58,73.99,95,39,1.14,GA,1590207733
548,wahpeton,46.27,-96.61,64.4,72,100,10.29,US,1590207733
549,kushiro,42.98,144.37,46.4,100,75,6.93,JP,1590207733
550,dengfeng,34.46,113.03,100.0,99,0,12.01,CN,1590207733
551,shubarkuduk,49.14,56.49,76.93,37,6,22.44,KZ,1590207733
552,abbotsford,49.06,-122.25,54.0,71,75,10.29,CA,1590207733
553,vakhrushevo,55.23,61.72,55.99,100,75,2.24,RU,1590207733
554,sydney,-33.87,151.21,62.01,63,75,18.34,AU,1590207584
555,porto novo,6.5,2.6,77.0,88,20,6.93,BJ,1590207733
556,tazovskiy,67.47,78.7,60.49,40,88,11.86,RU,1590207733
557,piedras negras,28.7,-100.52,84.0,64,81,10.49,MX,1590207653
558,manggar,-2.88,108.27,80.65,85,100,12.46,ID,1590207734
559,kemijarvi,66.71,27.43,41.29,76,0,6.24,FI,1590207734
560,dergachi,51.23,48.77,57.78,67,100,14.72,RU,1590207734
561,pangai,-19.8,-174.35,78.8,69,75,6.93,TO,1590207734
562,prachuap khiri khan,11.82,99.78,92.46,59,98,5.5,TH,1590207734
563,tigzirt,36.89,4.12,67.23,50,0,4.7,DZ,1590207734
564,margate,51.38,1.39,55.0,62,100,10.0,GB,1590207734
565,iskateley,67.68,53.15,35.06,86,98,19.6,RU,1590207734
566,nekhayevskiy,50.41,41.76,50.0,84,100,5.14,RU,1590207734
567,bonthe,7.53,-12.51,79.23,86,4,4.68,SL,1590207734
568,bayan,46.08,127.4,61.61,71,100,6.49,CN,1590207734
569,camacha,33.08,-16.33,64.4,88,75,11.41,PT,1590207734
570,tikhvin,59.65,33.53,38.14,77,0,4.79,RU,1590207735
571,inirida,3.87,-67.92,73.65,98,39,2.44,CO,1590207735
572,massakory,13.0,15.73,83.77,40,44,4.03,TD,1590207735
573,muravlenko,63.79,74.52,63.64,48,20,20.15,RU,1590207735
574,kabompo,-13.59,24.2,51.21,85,0,5.55,ZM,1590207735
575,rocha,-34.48,-54.33,58.8,75,100,19.69,UY,1590207735
576,tigil,57.8,158.67,52.45,46,60,13.71,RU,1590207735
